region_code,region,location_code,location,period,gender,gender_code,life_expect_birth
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2019,Both sexes,BTSX,77.35
WPR,Western Pacific,CHN,China,2019,Both sexes,BTSX,77.43
EUR,Europe,KAZ,Kazakhstan,2019,Female,FMLE,77.61
AMR,Americas,BRB,Barbados,2019,Female,FMLE,77.66
AMR,Americas,JAM,Jamaica,2019,Female,FMLE,77.68
SEAR,South-East Asia,THA,Thailand,2019,Both sexes,BTSX,77.7
AMR,Americas,LCA,Saint Lucia,2019,Female,FMLE,77.71
AMR,Americas,CUB,Cuba,2019,Both sexes,BTSX,77.76
EUR,Europe,GEO,Georgia,2019,Female,FMLE,77.76
AMR,Americas,BLZ,Belize,2019,Female,FMLE,77.77
EUR,Europe,UKR,Ukraine,2019,Female,FMLE,77.81
EMR,Eastern Mediterranean,JOR,Jordan,2019,Both sexes,BTSX,77.87
AMR,Americas,NIC,Nicaragua,2019,Female,FMLE,77.93
AFR,Africa,CPV,Cabo Verde,2019,Female,FMLE,77.94
AMR,Americas,ATG,Antigua and Barbuda,2019,Female,FMLE,77.96
EUR,Europe,ALB,Albania,2019,Both sexes,BTSX,78
EUR,Europe,RUS,Russian Federation,2019,Female,FMLE,78
EMR,Eastern Mediterranean,QAT,Qatar,2019,Male,MLE,78.03
AMR,Americas,CHL,Chile,2019,Male,MLE,78.09
WPR,Western Pacific,VNM,Viet Nam,2019,Female,FMLE,78.11
AFR,Africa,DZA,Algeria,2019,Female,FMLE,78.12
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2019,Female,FMLE,78.17
EUR,Europe,SVK,Slovakia,2019,Both sexes,BTSX,78.23
EUR,Europe,POL,Poland,2019,Both sexes,BTSX,78.27
EUR,Europe,SRB,Serbia,2019,Female,FMLE,78.28
AMR,Americas,CRI,Costa Rica,2019,Male,MLE,78.31
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2019,Female,FMLE,78.42
AMR,Americas,ECU,Ecuador,2019,Both sexes,BTSX,78.45
AMR,Americas,PER,Peru,2019,Male,MLE,78.46
AMR,Americas,USA,United States of America,2019,Both sexes,BTSX,78.5
EUR,Europe,PRT,Portugal,2019,Male,MLE,78.56
EUR,Europe,SVN,Slovenia,2019,Male,MLE,78.59
EUR,Europe,BGR,Bulgaria,2019,Female,FMLE,78.6
EUR,Europe,TUR,Türkiye,2019,Both sexes,BTSX,78.62
SEAR,South-East Asia,MDV,Maldives,2019,Male,MLE,78.63
EUR,Europe,HRV,Croatia,2019,Both sexes,BTSX,78.64
EUR,Europe,GRC,Greece,2019,Male,MLE,78.64
EUR,Europe,MNE,Montenegro,2019,Female,FMLE,78.65
EUR,Europe,DEU,Germany,2019,Male,MLE,78.72
EMR,Eastern Mediterranean,JOR,Jordan,2019,Female,FMLE,78.78
AMR,Americas,PRY,Paraguay,2019,Female,FMLE,78.85
AMR,Americas,MEX,Mexico,2019,Female,FMLE,78.86
EUR,Europe,EST,Estonia,2019,Both sexes,BTSX,78.88
EUR,Europe,BIH,Bosnia and Herzegovina,2019,Female,FMLE,79.09
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2019,Female,FMLE,79.09
EUR,Europe,CZE,Czechia,2019,Both sexes,BTSX,79.13
AMR,Americas,SLV,El Salvador,2019,Female,FMLE,79.13
EMR,Eastern Mediterranean,LBN,Lebanon,2019,Female,FMLE,79.15
EUR,Europe,ARM,Armenia,2019,Female,FMLE,79.16
EUR,Europe,FIN,Finland,2019,Male,MLE,79.16
EMR,Eastern Mediterranean,TUN,Tunisia,2019,Female,FMLE,79.19
EMR,Eastern Mediterranean,KWT,Kuwait,2019,Male,MLE,79.25
EUR,Europe,ROU,Romania,2019,Female,FMLE,79.26
EUR,Europe,BEL,Belgium,2019,Male,MLE,79.29
AMR,Americas,PAN,Panama,2019,Both sexes,BTSX,79.29
AMR,Americas,COL,Colombia,2019,Both sexes,BTSX,79.31
AMR,Americas,BRA,Brazil,2019,Female,FMLE,79.39
EUR,Europe,AUT,Austria,2019,Male,MLE,79.44
AMR,Americas,ARG,Argentina,2019,Female,FMLE,79.5
EUR,Europe,DNK,Denmark,2019,Male,MLE,79.59
EUR,Europe,HUN,Hungary,2019,Female,FMLE,79.59
SEAR,South-East Asia,MDV,Maldives,2019,Both sexes,BTSX,79.59
EUR,Europe,BLR,Belarus,2019,Female,FMLE,79.62
EUR,Europe,FRA,France,2019,Male,MLE,79.76
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2019,Male,MLE,79.79
SEAR,South-East Asia,LKA,Sri Lanka,2019,Female,FMLE,79.81
EUR,Europe,LVA,Latvia,2019,Female,FMLE,79.84
AMR,Americas,PER,Peru,2019,Both sexes,BTSX,79.9
EUR,Europe,ALB,Albania,2019,Female,FMLE,79.91
AMR,Americas,TTO,Trinidad and Tobago,2019,Female,FMLE,79.92
EUR,Europe,MLT,Malta,2019,Male,MLE,79.94
EUR,Europe,IRL,Ireland,2019,Male,MLE,80.2
AMR,Americas,CUB,Cuba,2019,Female,FMLE,80.25
WPR,Western Pacific,KOR,Republic of Korea,2019,Male,MLE,80.32
WPR,Western Pacific,NZL,New Zealand,2019,Male,MLE,80.36
AMR,Americas,CAN,Canada,2019,Male,MLE,80.4
EUR,Europe,NLD,Netherlands,2019,Male,MLE,80.4
EUR,Europe,LTU,Lithuania,2019,Female,FMLE,80.43
WPR,Western Pacific,CHN,China,2019,Female,FMLE,80.49
AMR,Americas,ECU,Ecuador,2019,Female,FMLE,80.5
AMR,Americas,URY,Uruguay,2019,Female,FMLE,80.56
EUR,Europe,LUX,Luxembourg,2019,Male,MLE,80.62
EUR,Europe,TUR,Türkiye,2019,Female,FMLE,80.67
EUR,Europe,ESP,Spain,2019,Male,MLE,80.68
AMR,Americas,USA,United States of America,2019,Female,FMLE,80.73
AMR,Americas,CHL,Chile,2019,Both sexes,BTSX,80.74
SEAR,South-East Asia,MDV,Maldives,2019,Female,FMLE,80.76
EUR,Europe,ISR,Israel,2019,Male,MLE,80.79
EUR,Europe,ISL,Iceland,2019,Male,MLE,80.81
EUR,Europe,SWE,Sweden,2019,Male,MLE,80.83
AMR,Americas,CRI,Costa Rica,2019,Both sexes,BTSX,80.85
EUR,Europe,ITA,Italy,2019,Male,MLE,80.91
EMR,Eastern Mediterranean,KWT,Kuwait,2019,Both sexes,BTSX,80.97
SEAR,South-East Asia,THA,Thailand,2019,Female,FMLE,81.04
WPR,Western Pacific,SGP,Singapore,2019,Male,MLE,81.05
EUR,Europe,NOR,Norway,2019,Male,MLE,81.08
EUR,Europe,GRC,Greece,2019,Both sexes,BTSX,81.1
EUR,Europe,CYP,Cyprus,2019,Male,MLE,81.12
WPR,Western Pacific,AUS,Australia,2019,Male,MLE,81.25
EUR,Europe,SVN,Slovenia,2019,Both sexes,BTSX,81.31
EUR,Europe,DNK,Denmark,2019,Both sexes,BTSX,81.32
AMR,Americas,PER,Peru,2019,Female,FMLE,81.34
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2019,Both sexes,BTSX,81.4
EUR,Europe,BEL,Belgium,2019,Both sexes,BTSX,81.42
EUR,Europe,SVK,Slovakia,2019,Female,FMLE,81.44
WPR,Western Pacific,JPN,Japan,2019,Male,MLE,81.49
EUR,Europe,PRT,Portugal,2019,Both sexes,BTSX,81.57
EUR,Europe,HRV,Croatia,2019,Female,FMLE,81.6
EUR,Europe,FIN,Finland,2019,Both sexes,BTSX,81.61
EUR,Europe,AUT,Austria,2019,Both sexes,BTSX,81.65
EUR,Europe,DEU,Germany,2019,Both sexes,BTSX,81.72
EUR,Europe,CHE,Switzerland,2019,Male,MLE,81.75
EUR,Europe,NLD,Netherlands,2019,Both sexes,BTSX,81.79
EUR,Europe,IRL,Ireland,2019,Both sexes,BTSX,81.84
AMR,Americas,COL,Colombia,2019,Female,FMLE,81.87
EUR,Europe,MLT,Malta,2019,Both sexes,BTSX,81.89
EUR,Europe,CZE,Czechia,2019,Female,FMLE,81.93
EUR,Europe,POL,Poland,2019,Female,FMLE,81.93
WPR,Western Pacific,NZL,New Zealand,2019,Both sexes,BTSX,81.96
AMR,Americas,PAN,Panama,2019,Female,FMLE,82.06
AMR,Americas,CAN,Canada,2019,Both sexes,BTSX,82.24
EUR,Europe,ISL,Iceland,2019,Both sexes,BTSX,82.33
EUR,Europe,SWE,Sweden,2019,Both sexes,BTSX,82.4
EUR,Europe,LUX,Luxembourg,2019,Both sexes,BTSX,82.41
EUR,Europe,FRA,France,2019,Both sexes,BTSX,82.48
EUR,Europe,EST,Estonia,2019,Female,FMLE,82.6
EUR,Europe,ISR,Israel,2019,Both sexes,BTSX,82.62
EUR,Europe,NOR,Norway,2019,Both sexes,BTSX,82.62
EUR,Europe,ITA,Italy,2019,Both sexes,BTSX,82.97
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2019,Female,FMLE,82.99
EUR,Europe,DNK,Denmark,2019,Female,FMLE,83.02
WPR,Western Pacific,AUS,Australia,2019,Both sexes,BTSX,83.04
EUR,Europe,CYP,Cyprus,2019,Both sexes,BTSX,83.14
EUR,Europe,NLD,Netherlands,2019,Female,FMLE,83.15
WPR,Western Pacific,SGP,Singapore,2019,Both sexes,BTSX,83.22
EUR,Europe,ESP,Spain,2019,Both sexes,BTSX,83.22
AMR,Americas,CHL,Chile,2019,Female,FMLE,83.25
WPR,Western Pacific,KOR,Republic of Korea,2019,Both sexes,BTSX,83.3
AMR,Americas,CRI,Costa Rica,2019,Female,FMLE,83.44
EUR,Europe,CHE,Switzerland,2019,Both sexes,BTSX,83.45
EUR,Europe,IRL,Ireland,2019,Female,FMLE,83.48
EUR,Europe,BEL,Belgium,2019,Female,FMLE,83.51
WPR,Western Pacific,NZL,New Zealand,2019,Female,FMLE,83.52
EUR,Europe,GRC,Greece,2019,Female,FMLE,83.57
EUR,Europe,AUT,Austria,2019,Female,FMLE,83.78
EUR,Europe,MLT,Malta,2019,Female,FMLE,83.8
EUR,Europe,ISL,Iceland,2019,Female,FMLE,83.87
EMR,Eastern Mediterranean,KWT,Kuwait,2019,Female,FMLE,83.95
EUR,Europe,SWE,Sweden,2019,Female,FMLE,83.97
EUR,Europe,FIN,Finland,2019,Female,FMLE,84.04
AMR,Americas,CAN,Canada,2019,Female,FMLE,84.05
EUR,Europe,SVN,Slovenia,2019,Female,FMLE,84.06
EUR,Europe,NOR,Norway,2019,Female,FMLE,84.13
EUR,Europe,LUX,Luxembourg,2019,Female,FMLE,84.2
WPR,Western Pacific,JPN,Japan,2019,Both sexes,BTSX,84.26
EUR,Europe,ISR,Israel,2019,Female,FMLE,84.36
EUR,Europe,PRT,Portugal,2019,Female,FMLE,84.4
EUR,Europe,DEU,Germany,2019,Female,FMLE,84.77
WPR,Western Pacific,AUS,Australia,2019,Female,FMLE,84.84
EUR,Europe,ITA,Italy,2019,Female,FMLE,84.9
EUR,Europe,CHE,Switzerland,2019,Female,FMLE,85.08
EUR,Europe,FRA,France,2019,Female,FMLE,85.09
EUR,Europe,CYP,Cyprus,2019,Female,FMLE,85.12
WPR,Western Pacific,SGP,Singapore,2019,Female,FMLE,85.45
EUR,Europe,ESP,Spain,2019,Female,FMLE,85.68
WPR,Western Pacific,KOR,Republic of Korea,2019,Female,FMLE,86.09
WPR,Western Pacific,JPN,Japan,2019,Female,FMLE,86.94
AFR,Africa,LSO,Lesotho,2019,Male,MLE,11.22
AFR,Africa,CAF,Central African Republic,2019,Male,MLE,11.31
AFR,Africa,SWZ,Eswatini,2019,Male,MLE,12.41
WPR,Western Pacific,KIR,Kiribati,2019,Male,MLE,12.5
AFR,Africa,CAF,Central African Republic,2019,Both sexes,BTSX,13.17
EMR,Eastern Mediterranean,SOM,Somalia,2019,Male,MLE,13.22
AFR,Africa,MOZ,Mozambique,2019,Male,MLE,13.34
AFR,Africa,LSO,Lesotho,2019,Both sexes,BTSX,13.43
AFR,Africa,ZWE,Zimbabwe,2019,Male,MLE,13.59
WPR,Western Pacific,KIR,Kiribati,2019,Both sexes,BTSX,13.69
WPR,Western Pacific,FSM,Micronesia (Federated States of),2019,Male,MLE,13.82
AFR,Africa,GNB,Guinea-Bissau,2019,Male,MLE,13.92
AFR,Africa,ERI,Eritrea,2019,Male,MLE,14.13
AFR,Africa,BWA,Botswana,2019,Male,MLE,14.16
WPR,Western Pacific,MNG,Mongolia,2019,Male,MLE,14.16
EMR,Eastern Mediterranean,SOM,Somalia,2019,Both sexes,BTSX,14.54
WPR,Western Pacific,KIR,Kiribati,2019,Female,FMLE,14.64
AFR,Africa,NAM,Namibia,2019,Male,MLE,14.68
AFR,Africa,ZMB,Zambia,2019,Male,MLE,14.68
WPR,Western Pacific,FSM,Micronesia (Federated States of),2019,Both sexes,BTSX,14.7
WPR,Western Pacific,SLB,Solomon Islands,2019,Male,MLE,14.71
WPR,Western Pacific,VUT,Vanuatu,2019,Male,MLE,14.83
AFR,Africa,CAF,Central African Republic,2019,Female,FMLE,14.85
WPR,Western Pacific,FJI,Fiji,2019,Male,MLE,14.88
EMR,Eastern Mediterranean,AFG,Afghanistan,2019,Female,FMLE,15.06
AFR,Africa,SWZ,Eswatini,2019,Both sexes,BTSX,15.1
AMR,Americas,GUY,Guyana,2019,Male,MLE,15.1
EUR,Europe,TJK,Tajikistan,2019,Male,MLE,15.1
AFR,Africa,MWI,Malawi,2019,Male,MLE,15.13
AFR,Africa,GAB,Gabon,2019,Male,MLE,15.15
EMR,Eastern Mediterranean,AFG,Afghanistan,2019,Both sexes,BTSX,15.21
AFR,Africa,BDI,Burundi,2019,Male,MLE,15.22
AFR,Africa,BFA,Burkina Faso,2019,Male,MLE,15.23
AFR,Africa,LSO,Lesotho,2019,Female,FMLE,15.24
AFR,Africa,COD,Democratic Republic of the Congo,2019,Male,MLE,15.35
WPR,Western Pacific,PNG,Papua New Guinea,2019,Male,MLE,15.37
AFR,Africa,AGO,Angola,2019,Male,MLE,15.38
EMR,Eastern Mediterranean,AFG,Afghanistan,2019,Male,MLE,15.39
AFR,Africa,TGO,Togo,2019,Male,MLE,15.44
WPR,Western Pacific,SLB,Solomon Islands,2019,Both sexes,BTSX,15.47
AFR,Africa,ERI,Eritrea,2019,Both sexes,BTSX,15.5
AFR,Africa,GNB,Guinea-Bissau,2019,Both sexes,BTSX,15.5
AFR,Africa,ZWE,Zimbabwe,2019,Both sexes,BTSX,15.55
WPR,Western Pacific,FSM,Micronesia (Federated States of),2019,Female,FMLE,15.58
AFR,Africa,GIN,Guinea,2019,Male,MLE,15.62
EUR,Europe,AZE,Azerbaijan,2019,Male,MLE,15.65
AFR,Africa,GHA,Ghana,2019,Male,MLE,15.66
AFR,Africa,UGA,Uganda,2019,Male,MLE,15.67
AFR,Africa,TCD,Chad,2019,Male,MLE,15.68
WPR,Western Pacific,VUT,Vanuatu,2019,Both sexes,BTSX,15.68
AFR,Africa,COG,Congo,2019,Male,MLE,15.71
AFR,Africa,CMR,Cameroon,2019,Male,MLE,15.77
AFR,Africa,GMB,Gambia,2019,Male,MLE,15.77
AFR,Africa,MOZ,Mozambique,2019,Both sexes,BTSX,15.8
AFR,Africa,CIV,Côte d’Ivoire,2019,Male,MLE,15.84
WPR,Western Pacific,PHL,Philippines,2019,Male,MLE,15.84
WPR,Western Pacific,KHM,Cambodia,2019,Male,MLE,15.93
AFR,Africa,KEN,Kenya,2019,Male,MLE,15.99
EMR,Eastern Mediterranean,SOM,Somalia,2019,Female,FMLE,16.01
EUR,Europe,BLR,Belarus,2019,Male,MLE,16.04
EUR,Europe,GEO,Georgia,2019,Male,MLE,16.05
EUR,Europe,TJK,Tajikistan,2019,Both sexes,BTSX,16.12
AFR,Africa,BEN,Benin,2019,Male,MLE,16.13
AFR,Africa,MDG,Madagascar,2019,Male,MLE,16.15
SEAR,South-East Asia,MMR,Myanmar,2019,Male,MLE,16.17
WPR,Western Pacific,FJI,Fiji,2019,Both sexes,BTSX,16.18
AFR,Africa,BWA,Botswana,2019,Both sexes,BTSX,16.25
WPR,Western Pacific,SLB,Solomon Islands,2019,Female,FMLE,16.28
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2019,Male,MLE,16.35
AMR,Americas,SUR,Suriname,2019,Male,MLE,16.37
WPR,Western Pacific,MNG,Mongolia,2019,Both sexes,BTSX,16.41
AFR,Africa,SLE,Sierra Leone,2019,Male,MLE,16.43
EUR,Europe,UKR,Ukraine,2019,Male,MLE,16.43
AFR,Africa,COG,Congo,2019,Both sexes,BTSX,16.45
AFR,Africa,BDI,Burundi,2019,Both sexes,BTSX,16.47
WPR,Western Pacific,PNG,Papua New Guinea,2019,Both sexes,BTSX,16.48
EMR,Eastern Mediterranean,EGY,Egypt,2019,Male,MLE,16.49
AMR,Americas,HTI,Haiti,2019,Male,MLE,16.5
AFR,Africa,ZMB,Zambia,2019,Both sexes,BTSX,16.53
AFR,Africa,TCD,Chad,2019,Both sexes,BTSX,16.54
AFR,Africa,GNQ,Equatorial Guinea,2019,Male,MLE,16.54
AFR,Africa,GIN,Guinea,2019,Both sexes,BTSX,16.54
AMR,Americas,GUY,Guyana,2019,Both sexes,BTSX,16.55
AFR,Africa,NER,Niger,2019,Male,MLE,16.59
AFR,Africa,SSD,South Sudan,2019,Male,MLE,16.61
AFR,Africa,COD,Democratic Republic of the Congo,2019,Both sexes,BTSX,16.63
EMR,Eastern Mediterranean,DJI,Djibouti,2019,Male,MLE,16.63
EUR,Europe,MDA,Republic of Moldova,2019,Male,MLE,16.63
AFR,Africa,RWA,Rwanda,2019,Male,MLE,16.65
WPR,Western Pacific,VUT,Vanuatu,2019,Female,FMLE,16.67
AFR,Africa,GNB,Guinea-Bissau,2019,Female,FMLE,16.72
AFR,Africa,STP,Sao Tome and Principe,2019,Male,MLE,16.72
SEAR,South-East Asia,IDN,Indonesia,2019,Male,MLE,16.73
AFR,Africa,MDG,Madagascar,2019,Both sexes,BTSX,16.76
AMR,Americas,HTI,Haiti,2019,Both sexes,BTSX,16.77
EMR,Eastern Mediterranean,YEM,Yemen,2019,Male,MLE,16.77
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2019,Male,MLE,16.8
SEAR,South-East Asia,NPL,Nepal,2019,Male,MLE,16.8
EMR,Eastern Mediterranean,PAK,Pakistan,2019,Male,MLE,16.8
EUR,Europe,RUS,Russian Federation,2019,Male,MLE,16.8
AFR,Africa,BFA,Burkina Faso,2019,Both sexes,BTSX,16.82
AFR,Africa,CPV,Cabo Verde,2019,Male,MLE,16.82
AFR,Africa,ERI,Eritrea,2019,Female,FMLE,16.82
EUR,Europe,KAZ,Kazakhstan,2019,Male,MLE,16.84
AFR,Africa,GMB,Gambia,2019,Both sexes,BTSX,16.85
WPR,Western Pacific,VNM,Viet Nam,2019,Male,MLE,16.88
SEAR,South-East Asia,TLS,Timor-Leste,2019,Male,MLE,16.92
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2019,Male,MLE,16.97
AFR,Africa,AGO,Angola,2019,Both sexes,BTSX,16.98
AFR,Africa,SLE,Sierra Leone,2019,Both sexes,BTSX,16.99
AFR,Africa,ZWE,Zimbabwe,2019,Female,FMLE,16.99
AMR,Americas,HTI,Haiti,2019,Female,FMLE,17.01
AFR,Africa,TGO,Togo,2019,Both sexes,BTSX,17.03
WPR,Western Pacific,TON,Tonga,2019,Male,MLE,17.04
EUR,Europe,AZE,Azerbaijan,2019,Both sexes,BTSX,17.06
AFR,Africa,TZA,United Republic of Tanzania,2019,Male,MLE,17.06
AFR,Africa,COG,Congo,2019,Female,FMLE,17.07
EUR,Europe,TKM,Turkmenistan,2019,Male,MLE,17.07
AFR,Africa,CIV,Côte d’Ivoire,2019,Both sexes,BTSX,17.08
AFR,Africa,CMR,Cameroon,2019,Both sexes,BTSX,17.09
AMR,Americas,GRD,Grenada,2019,Male,MLE,17.16
AFR,Africa,GIN,Guinea,2019,Female,FMLE,17.16
AFR,Africa,GAB,Gabon,2019,Both sexes,BTSX,17.17
AFR,Africa,SEN,Senegal,2019,Male,MLE,17.18
AFR,Africa,NER,Niger,2019,Both sexes,BTSX,17.19
EUR,Europe,TJK,Tajikistan,2019,Female,FMLE,17.19
EMR,Eastern Mediterranean,OMN,Oman,2019,Male,MLE,17.23
AFR,Africa,MWI,Malawi,2019,Both sexes,BTSX,17.24
AFR,Africa,NAM,Namibia,2019,Both sexes,BTSX,17.24
AFR,Africa,GHA,Ghana,2019,Both sexes,BTSX,17.25
EUR,Europe,LVA,Latvia,2019,Male,MLE,17.25
EMR,Eastern Mediterranean,PAK,Pakistan,2019,Both sexes,BTSX,17.26
AFR,Africa,MDG,Madagascar,2019,Female,FMLE,17.33
EUR,Europe,UZB,Uzbekistan,2019,Male,MLE,17.33
AFR,Africa,TCD,Chad,2019,Female,FMLE,17.34
AFR,Africa,ZAF,South Africa,2019,Male,MLE,17.34
AFR,Africa,MLI,Mali,2019,Male,MLE,17.35
WPR,Western Pacific,WSM,Samoa,2019,Male,MLE,17.35
AFR,Africa,BEN,Benin,2019,Both sexes,BTSX,17.4
EUR,Europe,BGR,Bulgaria,2019,Male,MLE,17.41
AFR,Africa,LBR,Liberia,2019,Male,MLE,17.43
AFR,Africa,COM,Comoros,2019,Male,MLE,17.44
AFR,Africa,ETH,Ethiopia,2019,Male,MLE,17.44
EUR,Europe,MNE,Montenegro,2019,Male,MLE,17.44
AFR,Africa,SLE,Sierra Leone,2019,Female,FMLE,17.44
AFR,Africa,MLI,Mali,2019,Both sexes,BTSX,17.46
AFR,Africa,SYC,Seychelles,2019,Male,MLE,17.47
WPR,Western Pacific,FJI,Fiji,2019,Female,FMLE,17.49
AMR,Americas,HND,Honduras,2019,Male,MLE,17.54
AFR,Africa,MLI,Mali,2019,Female,FMLE,17.56
EUR,Europe,LTU,Lithuania,2019,Male,MLE,17.58
AFR,Africa,NGA,Nigeria,2019,Male,MLE,17.59
WPR,Western Pacific,PNG,Papua New Guinea,2019,Female,FMLE,17.59
EMR,Eastern Mediterranean,IRQ,Iraq,2019,Male,MLE,17.62
AFR,Africa,BDI,Burundi,2019,Female,FMLE,17.63
AFR,Africa,GNQ,Equatorial Guinea,2019,Both sexes,BTSX,17.64
AFR,Africa,KEN,Kenya,2019,Both sexes,BTSX,17.64
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2019,Both sexes,BTSX,17.65
AFR,Africa,UGA,Uganda,2019,Both sexes,BTSX,17.7
AFR,Africa,SWZ,Eswatini,2019,Female,FMLE,17.71
EUR,Europe,HUN,Hungary,2019,Male,MLE,17.72
AFR,Africa,STP,Sao Tome and Principe,2019,Both sexes,BTSX,17.73
WPR,Western Pacific,KHM,Cambodia,2019,Both sexes,BTSX,17.74
EMR,Eastern Mediterranean,MAR,Morocco,2019,Male,MLE,17.74
AFR,Africa,LBR,Liberia,2019,Both sexes,BTSX,17.75
EMR,Eastern Mediterranean,DJI,Djibouti,2019,Both sexes,BTSX,17.76
EMR,Eastern Mediterranean,PAK,Pakistan,2019,Female,FMLE,17.76
WPR,Western Pacific,PHL,Philippines,2019,Both sexes,BTSX,17.77
EMR,Eastern Mediterranean,YEM,Yemen,2019,Both sexes,BTSX,17.77
EUR,Europe,KGZ,Kyrgyzstan,2019,Male,MLE,17.78
AFR,Africa,NER,Niger,2019,Female,FMLE,17.79
AFR,Africa,SSD,South Sudan,2019,Both sexes,BTSX,17.79
EMR,Eastern Mediterranean,OMN,Oman,2019,Both sexes,BTSX,17.8
EUR,Europe,ROU,Romania,2019,Male,MLE,17.81
EMR,Eastern Mediterranean,EGY,Egypt,2019,Both sexes,BTSX,17.83
AFR,Africa,MOZ,Mozambique,2019,Female,FMLE,17.83
EMR,Eastern Mediterranean,SDN,Sudan,2019,Male,MLE,17.83
WPR,Western Pacific,WSM,Samoa,2019,Both sexes,BTSX,17.86
AFR,Africa,COD,Democratic Republic of the Congo,2019,Female,FMLE,17.88
SEAR,South-East Asia,TLS,Timor-Leste,2019,Both sexes,BTSX,17.9
EUR,Europe,SRB,Serbia,2019,Male,MLE,17.93
SEAR,South-East Asia,IDN,Indonesia,2019,Both sexes,BTSX,17.94
AFR,Africa,BWA,Botswana,2019,Female,FMLE,17.97
SEAR,South-East Asia,NPL,Nepal,2019,Both sexes,BTSX,18.01
AFR,Africa,LBR,Liberia,2019,Female,FMLE,18.02
AFR,Africa,RWA,Rwanda,2019,Both sexes,BTSX,18.02
AMR,Americas,BOL,Bolivia (Plurinational State of),2019,Male,MLE,18.04
AFR,Africa,GMB,Gambia,2019,Female,FMLE,18.04
AMR,Americas,NIC,Nicaragua,2019,Male,MLE,18.04
AFR,Africa,ZMB,Zambia,2019,Female,FMLE,18.05
AFR,Africa,BFA,Burkina Faso,2019,Female,FMLE,18.06
SEAR,South-East Asia,MMR,Myanmar,2019,Both sexes,BTSX,18.06
AMR,Americas,GUY,Guyana,2019,Female,FMLE,18.1
SEAR,South-East Asia,IND,India,2019,Male,MLE,18.11
AFR,Africa,COM,Comoros,2019,Both sexes,BTSX,18.13
AFR,Africa,SEN,Senegal,2019,Both sexes,BTSX,18.15
AFR,Africa,TZA,United Republic of Tanzania,2019,Both sexes,BTSX,18.16
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2019,Male,MLE,18.22
EUR,Europe,ARM,Armenia,2019,Male,MLE,18.24
AFR,Africa,NGA,Nigeria,2019,Both sexes,BTSX,18.24
EUR,Europe,AZE,Azerbaijan,2019,Female,FMLE,18.32
WPR,Western Pacific,WSM,Samoa,2019,Female,FMLE,18.32
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2019,Both sexes,BTSX,18.33
AFR,Africa,CMR,Cameroon,2019,Female,FMLE,18.35
AMR,Americas,HND,Honduras,2019,Both sexes,BTSX,18.35
EMR,Eastern Mediterranean,QAT,Qatar,2019,Female,FMLE,18.38
AFR,Africa,ETH,Ethiopia,2019,Both sexes,BTSX,18.45
AFR,Africa,MUS,Mauritius,2019,Male,MLE,18.45
AMR,Americas,SUR,Suriname,2019,Both sexes,BTSX,18.46
EMR,Eastern Mediterranean,OMN,Oman,2019,Female,FMLE,18.48
WPR,Western Pacific,MYS,Malaysia,2019,Male,MLE,18.49
WPR,Western Pacific,MNG,Mongolia,2019,Female,FMLE,18.51
AFR,Africa,BEN,Benin,2019,Female,FMLE,18.52
AFR,Africa,AGO,Angola,2019,Female,FMLE,18.55
AMR,Americas,BOL,Bolivia (Plurinational State of),2019,Both sexes,BTSX,18.56
EUR,Europe,BIH,Bosnia and Herzegovina,2019,Male,MLE,18.59
AFR,Africa,STP,Sao Tome and Principe,2019,Female,FMLE,18.63
SEAR,South-East Asia,LKA,Sri Lanka,2019,Male,MLE,18.64
EMR,Eastern Mediterranean,SDN,Sudan,2019,Both sexes,BTSX,18.64
EUR,Europe,UZB,Uzbekistan,2019,Both sexes,BTSX,18.64
AFR,Africa,TGO,Togo,2019,Female,FMLE,18.65
EMR,Eastern Mediterranean,MAR,Morocco,2019,Both sexes,BTSX,18.67
AFR,Africa,CIV,Côte d’Ivoire,2019,Female,FMLE,18.69
EMR,Eastern Mediterranean,YEM,Yemen,2019,Female,FMLE,18.71
EMR,Eastern Mediterranean,BHR,Bahrain,2019,Male,MLE,18.72
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2019,Both sexes,BTSX,18.72
AMR,Americas,GRD,Grenada,2019,Both sexes,BTSX,18.73
EUR,Europe,TKM,Turkmenistan,2019,Both sexes,BTSX,18.74
AFR,Africa,COM,Comoros,2019,Female,FMLE,18.75
EUR,Europe,GEO,Georgia,2019,Both sexes,BTSX,18.76
EMR,Eastern Mediterranean,LBN,Lebanon,2019,Male,MLE,18.76
AFR,Africa,GNQ,Equatorial Guinea,2019,Female,FMLE,18.81
